toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
5883.01,283759999,APC,21h03m31.14s,315.879749,+18d41m47.48s,18.696523,-5.887,0.051,-0.051,0.0,-5.955,0.057,-0.057,0.0,2459823.64314,0.001708,-0.001708,0,0.5223032,5.47e-05,-5.47e-05,0,0.685,0.311,-0.311,0,4390.0,2316.29,-2316.29,0,14.2556,2.99684,-2.99684,0,3259.1,,,,2104.0,,,,12.5701,0.007,-0.007,0,882.718,25.143,-25.143,0,6285.0,122.9,-122.9,0,4.06,0.09,-0.09,0,1.72,0.09,-0.09,0,2022-11-08 19:58:04,2024-08-22 10:08:01
5895.01,243464977,APC,20h38m22.82s,309.595065,+21d01m18.81s,21.021892,0.886,0.065,-0.065,0.0,-18.852,0.064,-0.064,0.0,2459817.305132,0.001705,-0.001705,0,3.6491012,1.24e-05,-1.24e-05,0,1.691,0.2,-0.2,0,5880.0,384.413,-384.413,0,11.0954,0.759646,-0.759646,0,144.518,,,,965.0,,,,12.0995,0.006,-0.006,0,486.566,11.0335,-11.0335,0,5628.0,128.8,-128.8,0,4.14,0.08,-0.08,0,1.4,0.08,-0.08,0,2022-11-08 19:58:09,2024-09-24 12:02:46
5906.01,276376289,APC,20h53m57.5s,313.489596,+42d44m36.7s,42.743527,13.597,0.045,-0.045,0.0,1.373,0.044,-0.044,0.0,2459801.150591,0.00146,-0.00146,0,30.1181254,0.0018698,-0.0018698,0,3.3132176,0.1234416,-0.1234416,0,14201.3576216,621.14484,-621.14484,0,16.7776477,3.4213755,-3.4213755,0,34.9078647,,,,619.9413012,,,,11.2922,0.006,-0.006,0,283.463,2.103,-2.103,0,5809.0,127.0,-127.0,0,4.35,0.08,-0.08,0,1.1248,0.0552211,-0.0552211,0,2022-11-08 19:58:14,2024-10-03 10:08:02
5913.01,289313987,APC,20h59m27.78s,314.865755,+20d05m59.69s,20.099913,-6.694,0.054,-0.054,0.0,-16.349,0.06,-0.06,0.0,2459819.81816,0.001767,-0.001767,0,10.1522322,0.0014062,-0.0014062,0,6.614,0.252,-0.252,0,9641.0,247.711,-247.711,0,19.4581,0.966704,-0.966704,0,466.261,,,,1294.0,,,,11.7685,0.008,-0.008,0,694.7,17.846,-17.846,0,6509.0,127.7,-127.7,0,4.0,0.09,-0.09,0,1.92,0.09,-0.09,0,2022-11-08 19:58:17,2024-08-22 10:08:01
5936.01,396378209,APC,20h56m57.68s,314.240317,+03d59m49.26s,3.997017,8.993,0.046,-0.046,0.0,-11.183,0.047,-0.047,0.0,2459823.973097,0.001813,-0.001813,0,0.3781425,3.95e-05,-3.95e-05,0,0.473,0.199,-0.199,0,4760.0,2483.58,-2483.58,0,9.06704,,,0,946.484,,,,1545.0,,,,13.0338,0.008,-0.008,0,406.197,4.5435,-4.5435,0,5080.0,122.0,-122.0,0,4.4,,,0,0.96,,,0,2022-11-08 19:58:28,2025-04-23 12:03:01
5948.01,419878932,APC,22h30m47.02s,337.695918,+08d38m24.53s,8.640146,29.636,0.075,-0.075,0.0,-3.139,0.07,-0.07,0.0,2459848.707937,0.002348,-0.002348,0,7.9058861,0.0019283,-0.0019283,0,0.867,0.272,-0.272,0,2370.0,440.542,-440.542,0,12.3664,1.11122,-1.11122,0,15.0146,,,,548.0,,,,10.1223,0.006,-0.006,0,333.474,4.575,-4.575,0,6294.0,140.7,-140.7,0,3.88,0.09,-0.09,0,2.1,0.1,-0.1,0,2022-11-16 01:02:43,2023-09-05 12:02:51
5977.01,12938488,APC,19h54m10.22s,298.542574,+26d52m44.17s,26.878936,5.129,0.105,-0.105,0.0,-8.574,0.099,-0.099,0.0,2459419.98927,0.000578,-0.000578,0,0.4317124,7.4e-06,-7.4e-06,0,0.8674164,0.1243517,-0.1243517,0,19454.2065361,1327.4862,-1327.4862,0,8.4942819,0.9163717,-0.9163717,0,365.8471618,,,,1115.4360389,,,,14.6343,0.008,-0.008,0,236.385,4.161,-4.161,0,3180.0,157.0,-157.0,0,4.66041,0.0118629,-0.0118629,0,0.58914,0.0187465,-0.0187465,0,2022-12-01 22:59:54,2025-01-15 12:03:15
602.01,175176327,APC,07h43m18.08s,115.825326,-36d29m48.17s,-36.496714,-4.472,0.067,-0.067,0.0,10.547,0.069,-0.069,0.0,2459235.384395,0.001096,-0.001096,0,11.0998745,2.34e-05,-2.34e-05,0,2.1987363,0.1195517,-0.1195517,0,4867.1256349,195.20651,-195.20651,0,27.7781976,26.488483,-26.488483,0,3861.142775,,,,2010.4751747,,,,10.0465,0.007,-0.007,0,613.411,15.5475,-15.5475,0,10633.0,303.4,-303.4,0,4.08,0.07,-0.07,0,2.5065,0.0785578,-0.0785578,0,2019-04-13 05:20:07,2025-06-03 16:00:01
6036.01,129756316,APC,02h19m20.85s,34.836888,+40d59m38.2s,40.993944,31.088,0.09,-0.09,0.0,-14.244,0.092,-0.092,0.0,2460623.037278,0.000396,-0.000396,0,6.5234669,3e-06,-3e-06,0,5.814,0.24,-0.24,0,7191.0,50.1588,-50.1588,0,17.8406,0.879011,-0.879011,0,897.345,,,,1524.0,,,,9.74061,0.006,-0.006,0,300.063,6.5685,-6.5685,0,6409.0,125.6,-125.6,0,3.93,0.09,-0.09,0,2.04,0.1,-0.1,0,2023-01-20 00:27:44,2025-07-08 10:08:01
6053.01,66091052,APC,04h43m55.18s,70.979903,+61d51m33.61s,61.859336,-5.033,0.106,-0.106,0.0,3.628,0.119,-0.119,0.0,2459912.417156,0.001351,-0.001351,0,2.2118281,0.0002114,-0.0002114,0,2.5738654,0.1246114,-0.1246114,0,2215.4831814,239.26181,-239.26181,0,10.3424055,1.0489104,-1.0489104,0,8662.5781435,,,,2460.5462963,,,,9.89943,0.006,-0.006,0,359.465,8.4845,-8.4845,0,7690.0,288.526,-288.526,0,4.03855,0.0841464,-0.0841464,0,2.12813,0.0836382,-0.0836382,0,2023-02-08 21:13:38,2023-12-28 12:02:42
608.01,186547153,APC,08h51m21.32s,132.838846,-34d25m54.68s,-34.431856,-5.3,1.9,-1.9,0.0,2.4,1.9,-1.9,0.0,2460011.845422,0.00069,-0.00069,0,1.1908287,1.7e-06,-1.7e-06,0,1.834,0.215,-0.215,0,2040.0,1098.4,-1098.4,0,14.221,,,0,52597.1,,,,,,,,10.1978,0.006,-0.006,0,500.647,,,0,7471.9,126.4,-126.4,0,4.09,1.38,-1.38,0,2.14,,,0,2019-04-13 05:20:07,2023-04-12 16:02:02
609.01,134404603,APC,08h09m21.55s,122.339812,-39d09m52.52s,-39.164589,-81.983,0.05,-0.05,0.0,76.617,0.04,-0.04,0.0,2460007.604027,0.000739,-0.000739,0,4.9699991,2.6e-06,-2.6e-06,0,1.363,0.215,-0.215,0,12601.0,2987.94,-2987.94,0,21.4073,1.5824,-1.5824,0,112.974,,,,908.0,,,,9.836,0.006,-0.006,0,144.623,0.608,-0.608,0,5759.0,128.2,-128.2,0,4.3,0.08,-0.08,0,1.19,0.06,-0.06,0,2019-04-13 05:20:07,2023-04-12 16:02:02
6106.01,258234731,APC,08h28m04.61s,127.019217,-24d10m01.06s,-24.166962,-18.304,0.041,-0.041,0.0,10.329,0.033,-0.033,0.0,2459964.624513,0.000718,-0.000718,0,6.4240944,0.0003886,-0.0003886,0,4.0307342,0.0548296,-0.0548296,0,19637.6137844,334.33398,-334.33398,0,14.8362261,0.7685802,-0.7685802,0,212.2599833,,,,973.5018496,,,,11.646,0.006,-0.006,0,294.59,2.534,-2.534,0,5618.0,122.896,-122.896,0,4.39959,0.0792673,-0.0792673,0,1.04006,0.0520176,-0.0520176,0,2023-03-23 19:52:45,2023-03-31 12:03:09
6111.01,189322727,APC,20h38m49.98s,309.708254,+44d47m31.08s,44.791967,-0.868,0.041,-0.041,0.0,-5.752,0.043,-0.043,0.0,2459848.780642,0.000641,-0.000641,0,5.8340292,1.12e-05,-1.12e-05,0,1.289,0.333,-0.333,0,11944.0,1098.17,-1098.17,0,12.1719,0.885801,-0.885801,0,42.4777,,,,711.0,,,,11.6894,0.006,-0.006,0,302.326,2.342,-2.342,0,5698.0,185.2,-185.2,0,4.4,0.08,-0.08,0,1.06,0.06,-0.06,0,2023-03-30 21:13:34,2024-08-22 10:08:01
6156.01,117072799,APC,21h17m10.26s,319.292752,+34d55m03.22s,34.91756,0.081,0.042,-0.042,0.0,0.747,0.046,-0.046,0.0,2459852.126647,0.001951,-0.001951,0,12.6885127,0.0008038,-0.0008038,0,1.507,0.213,-0.213,0,12512.0,798.953,-798.953,0,16.2893,0.924947,-0.924947,0,32.0654,,,,662.0,,,,12.5126,0.009,-0.009,0,938.702,28.135,-28.135,0,7710.0,134.2,-134.2,0,4.37,0.09,-0.09,0,1.45,0.06,-0.06,0,2023-03-30 21:13:40,2024-08-22 10:08:01
6209.01,200606486,APC,22h37m51.26s,339.463592,+45d09m35.85s,45.159958,-32.053,0.087,-0.087,0.0,-17.992,0.085,-0.085,0.0,2459881.944818,0.001262,-0.001262,0,0.747693,2e-06,-2e-06,0,0.684,0.289,-0.289,0,3434.0,1210.82,-1210.82,0,6.17927,0.975121,-0.975121,0,414.266,,,,1256.0,,,,12.9672,0.006,-0.006,0,314.979,5.8315,-5.8315,0,4825.0,140.2,-140.2,0,4.47,0.09,-0.09,0,0.86,0.06,-0.06,0,2023-04-03 20:51:23,2024-08-22 10:08:01
621.01,30828562,APC,08h58m52.4s,134.718341,-43d27m10.07s,-43.452796,-29.488,0.058,-0.058,0.0,20.116,0.06,-0.06,0.0,2459304.418696,0.000215,-0.000215,0,3.1123343,1e-06,-1e-06,0,2.388,0.094,-0.094,0,6080.0,431.621,-431.621,0,22.1621,4.44325,-4.44325,0,7091.97,,,,2556.0,,,,8.1327,0.006,-0.006,0,184.125,1.1845,-1.1845,0,7850.0,217.0,-217.0,0,4.08695,0.341185,-0.341185,0,1.92,0.06,-0.06,0,2019-04-10 17:25:16,2024-10-10 10:08:04
6210.01,326116570,APC,22h06m14.99s,331.562453,+52d16m07.03s,52.26862,-6.631,0.049,-0.049,0.0,-8.574,0.044,-0.044,0.0,2459876.706893,0.002579,-0.002579,0,7.8580085,2.81e-05,-2.81e-05,0,6.999,0.502,-0.502,0,4378.0,148.809,-148.809,0,21.4783,1.29399,-1.29399,0,908.368,,,,1529.0,,,,11.707,0.008,-0.008,0,1093.37,34.785,-34.785,0,6406.0,127.3,-127.3,0,3.46,0.09,-0.09,0,3.5,0.19,-0.19,0,2023-04-03 20:51:24,2024-08-22 10:08:01
6235.01,150902766,APC,00h16m52.59s,4.219134,+20d25m58.03s,20.432785,17.828,0.046,-0.046,0.0,-142.608,0.048,-0.048,0.0,2459872.368343,0.001318,-0.001318,0,7.8209807,0.0009544,-0.0009544,0,1.183,0.403,-0.403,0,15145.0,21576.0,-21576.0,0,14.2139,4.73496,-4.73496,0,43.9112,,,,717.0,,,,12.8967,0.007,-0.007,0,374.957,4.0135,-4.0135,0,5917.0,125.6,-125.6,0,4.76,0.08,-0.08,0,0.71,0.04,-0.04,0,2023-04-03 20:51:29,2024-08-22 10:08:01
6236.01,405532603,APC,23h56m45.27s,359.188611,+28d36m36.27s,28.610076,28.772,0.054,-0.054,0.0,-3.323,0.036,-0.036,0.0,2459882.031252,0.001074,-0.001074,0,3.3045926,0.0002333,-0.0002333,0,1.322,0.136,-0.136,0,8637.0,405.73,-405.73,0,12.7666,0.6898,-0.6898,0,145.508,,,,967.0,,,,11.4715,0.008,-0.008,0,403.61,7.495,-7.495,0,6102.0,117.9,-117.9,0,4.22,0.08,-0.08,0,1.38,0.06,-0.06,0,2023-04-03 20:51:29,2024-08-22 10:08:01
6244.01,431216437,APC,22h54m12.77s,343.553201,+52d23m01.55s,52.383764,24.812,0.232,-0.232,0.0,18.532,0.228,-0.228,0.0,2459879.165546,0.000222,-0.000222,0,2.5553078,7e-07,-7e-07,0,2.332,0.109,-0.109,0,12879.0,145.639,-145.639,0,15.4336,1.15448,-1.15448,0,551.23,,,,1349.0,,,,10.5508,0.007,-0.007,0,230.559,7.8485,-7.8485,0,5739.2,144.3,-144.3,0,4.22,0.09,-0.09,0,1.3,0.1,-0.1,0,2023-04-03 20:51:31,2024-08-22 10:08:01
6272.01,33303538,APC,09h59m40.43s,149.91844,-06d54m21.83s,-6.906064,5.04,0.084,-0.084,0.0,-3.478,0.088,-0.088,0.0,2459989.253135,0.002089,-0.002089,0,2.5141406,0.0003549,-0.0003549,0,2.5419014,0.1269037,-0.1269037,0,3574.8850313,151.41582,-151.41582,0,17.7772903,15.106553,-15.106553,0,3909.7422133,,,,2016.7718944,,,,10.7852,0.008,-0.008,0,476.194,13.515,-13.515,0,6880.0,132.624,-132.624,0,4.08875,0.0938743,-0.0938743,0,1.82496,0.093799,-0.093799,0,2023-04-13 19:49:20,2024-03-14 12:03:18
630.01,123898871,APC,06h03m39.84s,90.916011,-19d02m27.02s,-19.04084,-4.403,0.202,-0.202,0.0,6.224,0.229,-0.229,0.0,2459226.360983,0.000446,-0.000446,0,4.9091704,1.53e-05,-1.53e-05,0,4.042,0.512,-0.512,0,13100.0,0.376031,-0.376031,0,20.5266,0.992579,-0.992579,0,1286.54,,,,1668.0,,,,9.84786,0.006,-0.006,0,309.705,10.4445,-10.4445,0,7210.5,161.0,-161.0,0,4.11,0.5,-0.5,0,1.7,0.08,-0.08,0,2019-04-23 16:24:11,2024-09-19 10:08:01
6338.01,186715217,APC,03h03m50.32s,45.959667,+40d19m28.4s,40.324556,49.899,0.108,-0.108,0.0,-0.419,0.094,-0.094,0.0,2459909.930562,0.001681,-0.001681,0,1.4491171,0.0001644,-0.0001644,0,1.051,0.143,-0.143,0,23384.0,2545.19,-2545.19,0,10.794,0.627172,-0.627172,0,48.8379,,,,736.0,,,,14.2955,0.007,-0.007,0,249.517,5.3995,-5.3995,0,3581.0,157.0,-157.0,0,4.65,0.01,-0.01,0,0.6,0.02,-0.02,0,2023-05-03 22:21:23,2024-11-20 12:02:56
6342.01,184739529,APC,02h13m23.75s,33.348951,+36d31m19.18s,36.521995,181.067,0.054,-0.054,0.0,-21.199,0.069,-0.069,0.0,2459895.572362,0.000365,-0.000365,0,9.3568116,6.4e-06,-6.4e-06,0,1.117,0.11,-0.11,0,28673.0,2195.44,-2195.44,0,13.6687,0.757348,-0.757348,0,8.92217,,,,481.0,,,,12.7058,0.008,-0.008,0,299.126,2.7675,-2.7675,0,5866.0,128.2,-128.2,0,4.89,0.08,-0.08,0,0.61,0.03,-0.03,0,2023-05-03 22:21:23,2024-11-25 12:03:07
6352.01,459102737,APC,04h05m50.59s,61.460788,+64d15m15.49s,64.254302,11.942,0.042,-0.042,0.0,49.0,0.043,-0.043,0.0,2459936.48409,0.001245,-0.001245,0,7.4562671,1.28e-05,-1.28e-05,0,1.682,0.499,-0.499,0,3106.0,372.767,-372.767,0,6.40887,0.444653,-0.444653,0,55.5163,,,,760.0,,,,11.0529,0.006,-0.006,0,213.45,1.3735,-1.3735,0,5822.0,178.5,-178.5,0,4.51,0.08,-0.08,0,0.95,0.05,-0.05,0,2023-05-03 22:24:15,2024-08-27 12:02:45
6366.01,279851358,APC,03h33m10.75s,53.29481,+61d20m34.54s,61.342927,-3.479,0.048,-0.048,0.0,2.465,0.054,-0.054,0.0,2459932.031487,0.001253,-0.001253,0,18.893475,0.000128,-0.000128,0,3.457,0.588,-0.588,0,6252.0,2265.3,-2265.3,0,,,,0,2296.08,,,,,,,,10.9113,0.006,-0.006,0,612.388,13.7825,-13.7825,0,13896.0,,,0,,,,0,,,,0,2023-05-03 22:24:17,2025-01-03 12:02:58
641.01,49079670,APC,06h44m17.21s,101.0717,-23d49m09.07s,-23.819187,-31.405,0.031,-0.031,0.0,23.686,0.049,-0.049,0.0,2459223.641588,0.001429,-0.001429,0,1.8930707,4.4e-06,-4.4e-06,0,1.339,0.31,-0.31,0,630.0,1.45793,-1.45793,0,3.11788,0.209892,-0.209892,0,524.289,,,,1333.0,,,,9.90377,0.006,-0.006,0,134.043,0.547,-0.547,0,5646.0,129.7,-129.7,0,4.4,0.07,-0.07,0,1.04,0.05,-0.05,0,2019-05-06 17:51:17,2024-09-08 10:08:02
6439.01,122981686,APC,07h52m36.98s,118.154066,-04d20m06.27s,-4.335076,-1.014,0.066,-0.066,0.0,-3.227,0.047,-0.047,0.0,2459982.473246,0.000726,-0.000726,0,2.9896663,2.4e-06,-2.4e-06,0,2.168,0.138,-0.138,0,13951.0,364.843,-364.843,0,19.5222,1.27712,-1.27712,0,640.322,,,,1401.0,,,,12.2879,0.007,-0.007,0,840.511,31.3265,-31.3265,0,6689.6,159.2,-159.2,0,4.15,0.1,-0.1,0,1.67,0.11,-0.11,0,2023-05-03 22:26:19,2024-08-22 10:08:01
6456.01,270456887,APC,09h00m33.53s,135.139704,+01d23m24.49s,1.390137,-9.711,0.088,-0.088,0.0,-4.583,0.081,-0.081,0.0,2459963.887975,0.001337,-0.001337,0,2.2685932,0.000219,-0.000219,0,2.4612308,0.099249,-0.099249,0,8092.8523533,237.42715,-237.42715,0,19.7806144,16.53836,-16.53836,0,2058.2136559,,,,1717.8781799,,,,11.8895,0.008,-0.008,0,530.397,14.626,-14.626,0,6763.0,157.4,-157.4,0,4.23,0.01,-0.01,0,1.33734,0.075505,-0.075505,0,2023-05-18 22:33:04,2025-02-04 12:03:18
6493.01,445522339,APC,07h31m55.51s,112.981285,-49d08m02.84s,-49.134121,-18.86,0.038,-0.038,0.0,147.717,0.033,-0.033,0.0,2460007.949022,0.001525,-0.001525,0,3.0667073,6.7e-06,-6.7e-06,0,1.486,0.287,-0.287,0,3497.0,242.685,-242.685,0,3.39378,0.171446,-0.171446,0,37.0044,,,,687.0,,,,12.4802,0.008,-0.008,0,104.516,0.213,-0.213,0,3808.0,157.0,-157.0,0,4.68,0.01,-0.01,0,0.57,0.02,-0.02,0,2023-06-15 21:37:44,2024-11-05 12:03:04
6560.01,47667,APC,14h41m38.22s,220.409244,-26d47m26.81s,-26.790781,-27.372,0.163,-0.163,0.0,-7.584,0.134,-0.134,0.0,2460086.740768,0.001155,-0.001155,0,17.2051468,3e-05,-3e-05,0,1.464,0.658,-0.658,0,1975.0,251.895,-251.895,0,8.17561,0.639207,-0.639207,0,18.2667,,,,575.0,,,,9.17446,0.006,-0.006,0,176.365,3.324,-3.324,0,6470.6,113.0,-113.0,0,4.13,0.09,-0.09,0,1.63,0.08,-0.08,0,2023-07-20 23:29:26,2024-04-16 12:02:52
6637.01,256124756,APC,13h18m18.51s,199.577115,-59d45m31.26s,-59.758683,-21.548,0.024,-0.024,0.0,2.885,0.031,-0.031,0.0,2460094.009392,0.001641,-0.001641,0,2.231293,1.04e-05,-1.04e-05,0,1.796,0.157,-0.157,0,16216.0,1155.41,-1155.41,0,15.38,,,0,621.755,,,,1391.0,,,,13.4658,0.007,-0.007,0,782.642,14.794,-14.794,0,6356.0,122.0,-122.0,0,4.38,,,0,1.19,,,0,2023-08-15 20:53:48,2025-05-16 12:03:36
666.01,82128636,APC,08h16m26.48s,124.110352,-46d25m47.34s,-46.429818,-15.594,0.447,-0.447,0.0,14.876,0.397,-0.397,0.0,2458521.504167,0.000615,-0.000615,0,7.4760689,6e-06,-6e-06,0,1.5699592,0.0677276,-0.0677276,0,1443.0305627,59.517487,-59.517487,0,14.1742091,8.087716,-8.087716,0,1663.7503613,,,,1628.8901244,,,,8.8252,0.008,-0.008,0,237.035,14.643,-14.643,0,6680.0,201.0,-201.0,0,4.20036,1.91341,-1.91341,0,2.3351099,0.169547,-0.169547,0,2019-05-06 19:17:04,2025-08-28 16:00:01
6667.01,161169240,APC,22h37m25.88s,339.35783,-53d19m08.58s,-53.31905,70.376,0.048,-0.048,0.0,-63.345,0.059,-0.059,0.0,2459083.310651,0.003439,-0.003439,0,,,,0,6.6621453,0.346517,-0.346517,0,5126.8337118,266.25946,-266.25946,0,8.6506071,0.7500227,-0.7500227,0,72.9167674,,,,745.2922434,,,,12.122,0.006,-0.006,0,466.165,8.586,-8.586,0,5952.0,131.124,-131.124,0,4.32279,0.0792247,-0.0792247,0,1.19221,0.0591759,-0.0591759,0,2023-09-21 21:33:47,2024-03-28 10:08:02
668.01,102195674,APC,10h16m46.02s,154.191741,-42d33m32.66s,-42.559071,-20.767,0.038,-0.038,0.0,-3.744,0.041,-0.041,0.0,2459283.065609,0.000542,-0.000542,0,4.3787302,0.0001822,-0.0001822,0,3.827504,0.0327373,-0.0327373,0,30199.2684097,340.06842,-340.06842,0,21.696241,1.0139132,-1.0139132,0,644.3692254,,,,1285.0009455,,,,11.3425,0.006,-0.006,0,344.134,3.2735,-3.2735,0,6159.0,194.0,-194.0,0,4.37691,0.403057,-0.403057,0,1.22606,0.0565628,-0.0565628,0,2019-05-07 15:39:33,2021-10-29 12:59:15
671.01,151681127,APC,11h07m33.34s,166.888906,-40d12m24.9s,-40.206918,-22.398,0.049,-0.049,0.0,9.419,0.054,-0.054,0.0,2460021.290156,0.000255,-0.000255,0,10.1970284,3.4e-06,-3.4e-06,0,4.694,0.24,-0.24,0,16111.0,296.181,-296.181,0,23.8452,0.726641,-0.726641,0,869.85,,,,1512.0,,,,9.1379,0.006,-0.006,0,279.74,2.9965,-2.9965,0,7949.0,219.0,-219.0,0,4.21106,0.450146,-0.450146,0,1.82,0.05,-0.05,0,2019-05-06 19:17:04,2023-05-11 16:02:02
6714.01,261264800,APC,06h03m44.32s,90.934682,-81d27m26.69s,-81.457413,110.626,0.143,-0.143,0.0,236.727,0.229,-0.229,0.0,2458326.238234,0.002586,-0.002586,0,4.7674421,2.04e-05,-2.04e-05,0,1.321031,0.2754911,-0.2754911,0,4898.6218606,972.3002,-972.3002,0,1.0365063,0.1655862,-0.1655862,0,1.3529409,,,,275.0676104,,,,14.5913,0.01,-0.01,0,26.741,0.06305,-0.06305,0,2824.0,157.0,-157.0,0,5.24293,0.0613344,-0.0613344,0,0.125969,0.0037185,-0.0037185,0,2023-10-05 21:59:28,2025-04-23 12:03:01
6747.01,343717397,APC,18h12m07.04s,273.029327,-72d52m38.45s,-72.877347,10.624,0.03,-0.03,0.0,-8.911,0.04,-0.04,0.0,2460124.204944,0.001875,-0.001875,0,0.7025922,1.2e-06,-1.2e-06,0,0.733,0.204,-0.204,0,1740.0,251.434,-251.434,0,5.49838,0.503029,-0.503029,0,1003.46,,,,1567.0,,,,12.2566,0.006,-0.006,0,476.693,5.122,-5.122,0,5875.0,130.0,-130.0,0,4.27,0.08,-0.08,0,1.24,0.06,-0.06,0,2023-11-02 22:49:04,2025-09-26 12:03:41
6775.01,100263315,APC,20h26m00.26s,306.501073,-48d55m13.51s,-48.920419,-13.837,0.039,-0.039,0.0,-13.795,0.029,-0.029,0.0,2460150.90073,0.002536,-0.002536,0,0.5940157,2e-06,-2e-06,0,1.035,0.267,-0.267,0,4094.0,595.431,-595.431,0,7.9118,,,0,2266.94,,,,1922.0,,,,13.4902,0.006,-0.006,0,772.86,15.4815,-15.4815,0,5663.0,122.0,-122.0,0,4.31,,,0,1.17,,,0,2023-11-02 22:50:44,2025-09-22 12:04:50
6797.01,164249928,APC,20h17m34.82s,304.395069,-28d49m16.93s,-28.821369,-1.387,0.09,-0.09,0.0,-22.1,0.064,-0.064,0.0,2460149.846988,0.00257,-0.00257,0,0.9898852,3.1e-06,-3.1e-06,0,1.352,0.216,-0.216,0,4914.0,382.649,-382.649,0,11.4457,,,0,1044.17,,,,1583.0,,,,13.1505,0.008,-0.008,0,803.074,38.008,-38.008,0,5339.0,122.0,-122.0,0,3.96,,,0,1.66,,,0,2023-11-02 22:50:47,2024-11-06 12:03:08
680.01,335499997,APC,11h56m39.26s,179.163601,-12d22m39.07s,-12.377519,-57.328,0.101,-0.101,0.0,-6.649,0.049,-0.049,0.0,2459281.007126,0.000357,-0.000357,0,0.433569,4.6e-06,-4.6e-06,0,0.9778227,0.0926334,-0.0926334,0,741.9430791,26.478586,-26.478586,0,4.8760213,1.5310265,-1.5310265,0,26682.4947351,,,,3259.6904316,,,,8.98207,0.006,-0.006,0,163.41,1.5935,-1.5935,0,5967.0,192.0,-192.0,0,3.9495,0.351821,-0.351821,0,1.7628,0.0837786,-0.0837786,0,2019-05-06 19:17:05,2021-10-29 12:59:15
6802.01,262470965,APC,20h48m31.46s,312.131066,-36d25m56.44s,-36.432345,22.912,3.179,-3.179,0.0,-0.387,3.179,-3.179,0.0,2460149.841929,0.001727,-0.001727,0,1.1079142,0.0001472,-0.0001472,0,1.106,0.296,-0.296,0,36019.0,11376.5,-11376.5,0,12.7389,1.97052,-1.97052,0,177.728,,,,1017.0,,,,14.8107,0.008,-0.008,0,,,,0,3969.0,157.0,-157.0,0,4.66,0.02,-0.02,0,0.59,0.03,-0.03,0,2023-11-02 22:50:47,2024-09-12 12:02:47
6805.01,112989868,APC,19h29m32.18s,292.384076,-34d05m48.94s,-34.096927,26.727,0.073,-0.073,0.0,-3.367,0.078,-0.078,0.0,2460150.27002,0.001149,-0.001149,0,1.040425,1e-06,-1e-06,0,0.979,0.253,-0.253,0,9568.0,6827.91,-6827.91,0,11.6289,,,0,729.867,,,,1448.0,,,,13.2735,0.006,-0.006,0,345.714,5.048,-5.048,0,4750.0,122.0,-122.0,0,4.45,,,0,0.86,,,0,2023-11-02 22:50:48,2025-10-17 12:03:54
6806.01,144327080,APC,23h42m10.97s,355.545706,-47d54m46.9s,-47.913029,98.868,0.029,-0.029,0.0,-97.391,0.053,-0.053,0.0,2460202.860746,0.000264,-0.000264,0,23.2490769,0.0002042,-0.0002042,0,3.914,0.12,-0.12,0,48641.0,1564.83,-1564.83,0,15.7473,1.10487,-1.10487,0,8.55956,,,,476.0,,,,11.3272,0.006,-0.006,0,127.824,0.5095,-0.5095,0,4849.0,126.6,-126.6,0,4.65,0.09,-0.09,0,0.69,0.05,-0.05,0,2023-11-02 22:52:14,2024-08-22 10:08:01
6903.01,9216075,APC,23h31m01.54s,352.756421,-19d29m23.74s,-19.489929,20.225,0.1,-0.1,0.0,17.435,0.098,-0.098,0.0,2458357.606713,0.000852,-0.000852,0,4.9676784,1.08e-05,-1.08e-05,0,0.926966,0.3001975,-0.3001975,0,540.7934769,68.27527,-68.27527,0,3.8407588,3.045315,-3.045315,0,1216.4339161,,,,1506.2320337,,,,8.7302,0.007,-0.007,0,165.652,1.9995,-1.9995,0,6971.2,125.185,-125.185,0,4.22817,0.0881134,-0.0881134,0,1.57506,0.0663266,-0.0663266,0,2024-02-15 23:13:00,2024-09-12 12:02:47
